kwic,frequence,pourcentage
"respect renforcer",8, 0.00117
"respect doubler",8, 0.00117
"respect concerner",8, 0.00117
"respect acquérir",8, 0.00117
"respect élever",7, 0.00102
"respect retrouver",7, 0.00102
"respect ressentir",7, 0.00102
"respect polir",7, 0.00102
"respect ouvrer",7, 0.00102
"respect illimiter",7, 0.00102
"respect entourer",7, 0.00102
"respect disparaître",7, 0.00102
"respect demeurer",7, 0.00102
"respect attendrir",7, 0.00102
"respect affirmer",7, 0.00102
"respect valoir",6, 0.00088
"respect the",6, 0.00088
"respect suffire",6, 0.00088
"respect réserver",6, 0.00088
"respect recevoir",6, 0.00088
"respect provenir",6, 0.00088
"respect pousser",6, 0.00088
"respect nécessiter",6, 0.00088
"respect laisser",6, 0.00088
"respect incomber",6, 0.00088
"respect créer",6, 0.00088
"respect contenir",6, 0.00088
"respect avérer",6, 0.00088
"respect accompagner",6, 0.00088
"respect établir",5, 0.00073
"respect y''a",5, 0.00073
"respect réitérer",5, 0.00073
"respect reposer",5, 0.00073
"respect présenter",5, 0.00073
"respect perdre",5, 0.00073
"respect participer",5, 0.00073
"respect mener",5, 0.00073
"respect guider",5, 0.00073
"respect garder",5, 0.00073
"respect finir",5, 0.00073
"respect favoriser",5, 0.00073
"respect entrer",5, 0.00073
"respect empreindre",5, 0.00073
"respect délibérer",5, 0.00073
"respect dominer",5, 0.00073
"respect compter",5, 0.00073
"respect baser",5, 0.00073
"respect attribuer",5, 0.00073
"respect arriver",5, 0.00073
"respect ancrer",5, 0.00073
"respect aider",5, 0.00073
"respect affecter",5, 0.00073
"respect ôter",4, 0.00058
"respect éviter",4, 0.00058
"respect éprouver",4, 0.00058
"respect écouter",4, 0.00058
"respect viser",4, 0.00058
"respect utiliser",4, 0.00058
"respect transmettre",4, 0.00058
"respect toucher",4, 0.00058
"respect susciter",4, 0.00058
"respect servir",4, 0.00058
"respect résulter",4, 0.00058
"respect risquer",4, 0.00058
"respect reprendre",4, 0.00058
"respect prévaloir",4, 0.00058
"respect produire",4, 0.00058
"respect primer",4, 0.00058
"respect penser",4, 0.00058
"respect offrir",4, 0.00058
"respect obéir",4, 0.00058
"respect obstiner",4, 0.00058
"respect nourrir",4, 0.00058
"respect mutualiser",4, 0.00058
"respect maintenir",4, 0.00058
"respect lire",4, 0.00058
"respect lancer",4, 0.00058
"respect justifier",4, 0.00058
"respect it",4, 0.00058
"respect induire",4, 0.00058
"respect inclure",4, 0.00058
"respect fonctionner",4, 0.00058
"respect feindre",4, 0.00058
"respect exacerber",4, 0.00058
"respect enver",4, 0.00058
"respect démontrer",4, 0.00058
"respect découvrir",4, 0.00058
"respect découler",4, 0.00058
"respect déclarer",4, 0.00058
"respect durer",4, 0.00058
"respect céder",4, 0.00058
"respect contrôler",4, 0.00058
"respect conjoindre",4, 0.00058
"respect confirmer",4, 0.00058
"respect chercher",4, 0.00058
"respect attirer",4, 0.00058
"respect appuyer",4, 0.00058
"respect améliorer",4, 0.00058
"respect aimer",4, 0.00058
"respect adorer",4, 0.00058
"respect évoquer",3, 0.00044
"respect étendre",3, 0.00044
"respect écrire",3, 0.00044
"respect éclairer",3, 0.00044
"respect vérifier",3, 0.00044
"respect unir",3, 0.00044
"respect traduire",3, 0.00044
"respect t",3, 0.00044
"respect soumettre",3, 0.00044
"respect révéler",3, 0.00044
"respect réussir",3, 0.00044
"respect régir",3, 0.00044
"respect revêtir",3, 0.00044
"respect représenter",3, 0.00044
"respect recouvrer",3, 0.00044
"respect raisonner",3, 0.00044
"respect qualifier",3, 0.00044
"respect prévoir",3, 0.00044
"respect proposer",3, 0.00044
"respect prononcer",3, 0.00044
"respect poser",3, 0.00044
"respect pointer",3, 0.00044
"respect placer",3, 0.00044
"respect persister",3, 0.00044
"respect passionner",3, 0.00044
"respect ouvrir",3, 0.00044
"respect outrer",3, 0.00044
"respect obtenir",3, 0.00044
"respect nest",3, 0.00044
"respect mâtiner",3, 0.00044
"respect marcher",3, 0.00044
"respect manquer",3, 0.00044
"respect jouer",3, 0.00044
"respect issir",3, 0.00044
"respect intégrer",3, 0.00044
"respect incarner",3, 0.00044
"respect figurer",3, 0.00044
"respect faciliter",3, 0.00044
"respect estimer",3, 0.00044
"respect environner",3, 0.00044
"respect engager",3, 0.00044
"respect dévouer",3, 0.00044
"respect développer",3, 0.00044
"respect désoler",3, 0.00044
"respect distinguer",3, 0.00044
"respect diriger",3, 0.00044
"respect différer",3, 0.00044
"respect destiner",3, 0.00044
"respect da",3, 0.00044
"respect coûter",3, 0.00044
"respect contribuer",3, 0.00044
"respect contraindre",3, 0.00044
"respect constater",3, 0.00044
"respect conserver",3, 0.00044
"respect confire",3, 0.00044
"respect confier",3, 0.00044
"respect concourir",3, 0.00044
"respect commander",3, 0.00044
"respect choisir",3, 0.00044
"respect associer",3, 0.00044
"respect arrêter",3, 0.00044
"respect apprécier",3, 0.00044
"respect apprendre",3, 0.00044
"respect anticiper",3, 0.00044
"respect amoindrir",3, 0.00044
"respect ajouter",3, 0.00044
"respect aboutir",3, 0.00044
"respect étouffer",2, 0.00029
"respect étonner",2, 0.00029
"respect ériger",2, 0.00029
"respect équilibrer",2, 0.00029
"respect éliminer",2, 0.00029
"respect égaler",2, 0.00029
"respect é",2, 0.00029
"respect â",2, 0.00029
"respect yes",2, 0.00029
"respect ya",2, 0.00029
"respect véhiculer",2, 0.00029
"respect voiler",2, 0.00029
"respect vis-a-vis",2, 0.00029
"respect varier",2, 0.00029
"respect valoriser",2, 0.00029
"respect troubler",2, 0.00029
"respect transcender",2, 0.00029
"respect tousser",2, 0.00029
"respect tendre",2, 0.00029
"respect suggérer",2, 0.00029
"respect suggèrerait",2, 0.00029
"respect subsister",2, 0.00029
"respect subordonner",2, 0.00029
"respect soutenir",2, 0.00029
"respect solliciter",2, 0.00029
"respect simpose",2, 0.00029
"respect senpai",2, 0.00029
"respect résider",2, 0.00029
"respect rédiger",2, 0.00029
"respect récurer",2, 0.00029
"respect récolter",2, 0.00029
"respect rimer",2, 0.00029
"respect remplir",2, 0.00029
"respect remplacer",2, 0.00029
"respect recueillir",2, 0.00029
"respect rassembler",2, 0.00029
"respect rappeler",2, 0.00029
"respect quitter",2, 0.00029
"respect quasi-sacré",2, 0.00029
"respect pénétrer",2, 0.00029
"respect prêter",2, 0.00029
"respect prétendre",2, 0.00029
"respect présumer",2, 0.00029
"respect présider",2, 0.00029
"respect préserver",2, 0.00029
"respect provoquer",2, 0.00029
"respect prouver",2, 0.00029
"respect progresser",2, 0.00029
"respect privilégier",2, 0.00029
"respect pratiquer",2, 0.00029
"respect posséder",2, 0.00029
"respect perturber",2, 0.00029
"respect perdurer",2, 0.00029
"respect percevoir",2, 0.00029
"respect parler",2, 0.00029
"respect parer",2, 0.00029
"respect paraître",2, 0.00029
"respect paralyser",2, 0.00029
"respect orienter",2, 0.00029
"respect organiser",2, 0.00029
"respect ordonner",2, 0.00029
"respect observer",2, 0.00029
"respect mélanger",2, 0.00029
"respect motiver",2, 0.00029
"respect mitiger",2, 0.00029
"respect marier",2, 0.00029
"respect lorsqu",2, 0.00029
"respect jai",2, 0.00029
"respect invoquer",2, 0.00029
"respect intimider",2, 0.00029
"respect indiquer",2, 0.00029
"respect inciter",2, 0.00029
"respect inapproprié",2, 0.00029
"respect immence",2, 0.00029
"respect imaginer",2, 0.00029
"respect idolâtrer",2, 0.00029
"respect habiter",2, 0.00029
"respect générer",2, 0.00029
"respect galer",2, 0.00029
"respect frémir",2, 0.00029
"respect feutrer",2, 0.00029
"respect faillir",2, 0.00029
"respect envoyer",2, 0.00029
"respect empêcher",2, 0.00029
"respect employer",2, 0.00029
"respect effrayer",2, 0.00029
"respect déterminer",2, 0.00029
"respect détacher",2, 0.00029
"respect désirer",2, 0.00029
"respect désarmer",2, 0.00029
"respect dériver",2, 0.00029
"respect déplacer",2, 0.00029
"respect dégager",2, 0.00029
"respect défendre",2, 0.00029
"respect décrire",2, 0.00029
"respect cumuler",2, 0.00029
"respect crier",2, 0.00029
"respect couler",2, 0.00029
"respect correspondre",2, 0.00029
"respect convenir",2, 0.00029
"respect continuer",2, 0.00029
"respect consacrer",2, 0.00029
"respect concomiter",2, 0.00029
"respect concevoir",2, 0.00029
"respect comprendre",2, 0.00029
"respect cie",2, 0.00029
"respect bander",2, 0.00029
"respect avoisiner",2, 0.00029
"respect autoriser",2, 0.00029
"respect auprés",2, 0.00029
"respect augmenter",2, 0.00029
"respect assumer",2, 0.00029
"respect appliquer",2, 0.00029
"respect animer",2, 0.00029
"respect amuser",2, 0.00029
"respect accepter",2, 0.00029
"respect abriter",2, 0.00029
"respect éxigé",1, 0.00015
"respect ét",1, 0.00015
"respect équanime",1, 0.00015
"respect énoncer",1, 0.00015
"respect énamourer",1, 0.00015
"respect émousser",1, 0.00015
"respect émmane",1, 0.00015
"respect émettre",1, 0.00015
"respect émaner",1, 0.00015
"respect éloigner",1, 0.00015
"respect ée",1, 0.00015
"respect échanger",1, 0.00015
"respect écarter",1, 0.00015
"respect àpart",1, 0.00015
"respect zoner",1, 0.00015
"respect y''ibwirizwa",1, 0.00015
"respect was",1, 0.00015
"respect vrémant",1, 0.00015
"respect vivie",1, 0.00015
"respect vis-àvis",1, 0.00015
"respect vis-vis",1, 0.00015
"respect vincent",1, 0.00015
"respect vesuva",1, 0.00015
"respect verite",1, 0.00015
"respect vendre",1, 0.00015
"respect usiter",1, 0.00015
"respect unifier",1, 0.00015
"respect tuer",1, 0.00015
"respect trouver",1, 0.00015
"respect trembler",1, 0.00015
"respect traverser",1, 0.00015
"respect transparaître",1, 0.00015
"respect tracer",1, 0.00015
"respect tourner",1, 0.00015
"respect tomber",1, 0.00015
"respect tiend",1, 0.00015
"respect ti",1, 0.00015
"respect this",1, 0.00015
"respect their",1, 0.00015
"respect terrifier",1, 0.00015
"respect tempérer",1, 0.00015
"respect tarder",1, 0.00015
"respect tanemirt",1, 0.00015
"respect sévanouissent",1, 0.00015
"respect séparer",1, 0.00015
"respect sélectionner",1, 0.00015
"respect sécuriser",1, 0.00015
"respect säftxulì''u",1, 0.00015
"respect survivre",1, 0.00015
"respect surveiller",1, 0.00015
"respect suppléer",1, 0.00015
"respect supplanter",1, 0.00015
"respect succomber",1, 0.00015
"respect subjuguer",1, 0.00015
"respect stricto-sensu",1, 0.00015
"respect stiplait",1, 0.00015
"respect stimuler",1, 0.00015
"respect srupuleux",1, 0.00015
"respect souhaiter",1, 0.00015
"respect sorté",1, 0.00015
"respect sommer",1, 0.00015
"respect siéger",1, 0.00015
"respect siouplait",1, 0.00015
"respect simuler",1, 0.00015
"respect signer",1, 0.00015
"respect signaler",1, 0.00015
"respect sexprime",1, 0.00015
"respect sest",1, 0.00015
"respect sauver",1, 0.00015
"respect satisfaire",1, 0.00015
"respect rêver",1, 0.00015
"respect réviser",1, 0.00015
"respect rétablir",1, 0.00015
"respect résumer",1, 0.00015
"respect résoudre",1, 0.00015
"respect résonner",1, 0.00015
"respect répondre",1, 0.00015
"respect régnent",1, 0.00015
"respect réfléchir",1, 0.00015
"respect récompenser",1, 0.00015
"respect récidiver",1, 0.00015
"respect réaliser",1, 0.00015
"respect réaffirmer",1, 0.00015
"respect règlera",1, 0.00015
"respect revoir",1, 0.00015
"respect revendiquer",1, 0.00015
"respect resu",1, 0.00015
"respect ressembler",1, 0.00015
"respect representent",1, 0.00015
"respect renvoyer",1, 0.00015
"respect rentrer",1, 0.00015
"respect renoncer",1, 0.00015
"respect rencontrer",1, 0.00015
"respect remédier",1, 0.00015
"respect remporter",1, 0.00015
"respect relier",1, 0.00015
"respect rejoindre",1, 0.00015
"respect regarder",1, 0.00015
"respect refléter",1, 0.00015
"respect redoubler",1, 0.00015
"respect redevenir",1, 0.00015
"respect reciproque",1, 0.00015
"respect rayonner",1, 0.00015
"respect rationaliser",1, 0.00015
"respect raffiner",1, 0.00015
"respect raconter",1, 0.00015
"respect quéprouvait",1, 0.00015
"respect quont",1, 0.00015
"respect quinspirent",1, 0.00015
"respect quimposent",1, 0.00015
"respect quhizamaru",1, 0.00015
"respect quad",1, 0.00015
"respect qiu",1, 0.00015
"respect puisqu",1, 0.00015
"respect publier",1, 0.00015
"respect prôner",1, 0.00015
"respect prêcher",1, 0.00015
"respect prévenir",1, 0.00015
"respect préparer",1, 0.00015
"respect préférer",1, 0.00015
"respect prédominer",1, 0.00015
"respect précéder",1, 0.00015
"respect préciter",1, 0.00015
"respect préciser",1, 0.00015
"respect protéger",1, 0.00015
"respect protester",1, 0.00015
"respect promettre",1, 0.00015
"respect prolonger",1, 0.00015
"respect prof-élève",1, 0.00015
"respect procéder",1, 0.00015
"respect procurer",1, 0.00015
"respect pourvoir",1, 0.00015
"respect pourtt",1, 0.00015
"respect pourla",1, 0.00015
"respect pontifier",1, 0.00015
"respect pojr",1, 0.00015
"respect plustost",1, 0.00015
"respect plaire",1, 0.00015
"respect piétiner",1, 0.00015
"respect personnaliser",1, 0.00015
"respect percer",1, 0.00015
"respect pendre",1, 0.00015
"respect pechez",1, 0.00015
"respect payer",1, 0.00015
"respect passse",1, 0.00015
"respect parvenir",1, 0.00015
"respect parachever",1, 0.00015
"respect pa",1, 0.00015
"respect oublier",1, 0.00015
"respect optimiser",1, 0.00015
"respect opposer",1, 0.00015
"respect opiner",1, 0.00015
"respect octroyer",1, 0.00015
"respect occuper",1, 0.00015
"respect négliger",1, 0.00015
"respect numer",1, 0.00015
"respect nuire",1, 0.00015
"respect noter",1, 0.00015
"respect non-feint",1, 0.00015
"respect nisa",1, 0.00015
"respect nananinanana",1, 0.00015
"respect na''vi",1, 0.00015
"respect mélé",1, 0.00015
"respect méfier",1, 0.00015
"respect mutuels''rait",1, 0.00015
"respect mutuelj''aime",1, 0.00015
"respect mutueldéfinir",1, 0.00015
"respect mutue",1, 0.00015
"respect monter",1, 0.00015
"respect mister",1, 0.00015
"respect mista",1, 0.00015
"respect miner",1, 0.00015
"respect mi-gêné",1, 0.00015
"respect mesurer",1, 0.00015
"respect merder",1, 0.00015
"respect mentir",1, 0.00015
"respect mentionner",1, 0.00015
"respect menacer",1, 0.00015
"respect mempêchait",1, 0.00015
"respect melé",1, 0.00015
"respect marrer",1, 0.00015
"respect mantener",1, 0.00015
"respect manger",1, 0.00015
"respect magnifier",1, 0.00015
"respect lutter",1, 0.00015
"respect lucas-scott",1, 0.00015
"respect louer",1, 0.00015
"respect lorque",1, 0.00015
"respect lithographier",1, 0.00015
"respect lister",1, 0.00015
"respect leioae",1, 0.00015
"respect lavi",1, 0.00015
"respect laminer",1, 0.00015
"respect lagita",1, 0.00015
"respect jusqu",1, 0.00015
"respect jurer",1, 0.00015
"respect juger",1, 0.00015
"respect jpenss",1, 0.00015
"respect jeter",1, 0.00015
"respect j",1, 0.00015
"respect inverser",1, 0.00015
"respect introduire",1, 0.00015
"respect intervenir",1, 0.00015
"respect interdire",1, 0.00015
"respect institutionnaliser",1, 0.00015
"respect installer",1, 0.00015
"respect insister",1, 0.00015
"respect inhiber",1, 0.00015
"respect informer",1, 0.00015
"respect informatiser",1, 0.00015
"respect infliger",1, 0.00015
"respect inculquer",1, 0.00015
"respect incliner",1, 0.00015
"respect impossé",1, 0.00015
"respect importer",1, 0.00015
"respect immobiliser",1, 0.00015
"respect identifier",1, 0.00015
"respect i",1, 0.00015
"respect humilier",1, 0.00015
"respect honorer",1, 0.00015
"respect his",1, 0.00015
"respect heinc''est",1, 0.00015
"respect hausser",1, 0.00015
"respect gnagnagna",1, 0.00015
"respect glacer",1, 0.00015
"respect fédérer",1, 0.00015
"respect frôler",1, 0.00015
"respect friser",1, 0.00015
"respect frapper",1, 0.00015
"respect formuler",1, 0.00015
"respect former",1, 0.00015
"respect forever",1, 0.00015
"respect fondre",1, 0.00015
"respect foisonner",1, 0.00015
"respect fluctuer",1, 0.00015
"respect flotter",1, 0.00015
"respect floquer",1, 0.00015
"respect financer",1, 0.00015
"respect filmer",1, 0.00015
"respect figer",1, 0.00015
"respect fiche",1, 0.00015
"respect feuler",1, 0.00015
"respect fasciner",1, 0.00015
"respect extraire",1, 0.00015
"respect exposer",1, 0.00015
"respect expliquer",1, 0.00015
"respect exonérer",1, 0.00015
"respect exclure",1, 0.00015
"respect exciter",1, 0.00015
"respect exalter",1, 0.00015
"respect ever",1, 0.00015
"respect etla",1, 0.00015
"respect etant",1, 0.00015
"respect essuyer",1, 0.00015
"respect essayer",1, 0.00015
"respect escompter",1, 0.00015
"respect er",1, 0.00015
"respect envahir",1, 0.00015
"respect entrainera",1, 0.00015
"respect enseigner",1, 0.00015
"respect ennoblir",1, 0.00015
"respect enlever",1, 0.00015
"respect enjoindre",1, 0.00015
"respect endommager",1, 0.00015
"respect encourager",1, 0.00015
"respect enceindre",1, 0.00015
"respect emporter",1, 0.00015
"respect emplir",1, 0.00015
"respect emmener",1, 0.00015
"respect embaumer",1, 0.00015
"respect effectuer",1, 0.00015
"respect effacer",1, 0.00015
"respect e",1, 0.00015
"respect détériorer",1, 0.00015
"respect détecter",1, 0.00015
"respect désigner",1, 0.00015
"respect désespérer",1, 0.00015
"respect dépourvoir",1, 0.00015
"respect dépouiller",1, 0.00015
"respect déployer",1, 0.00015
"respect dépasser",1, 0.00015
"respect dénoter",1, 0.00015
"respect délier",1, 0.00015
"respect déguiser",1, 0.00015
"respect dégrader",1, 0.00015
"respect définir",1, 0.00015
"respect défaillir",1, 0.00015
"respect dédier",1, 0.00015
"respect déboucher",1, 0.00015
"respect déborder",1, 0.00015
"respect dusavoir-faire",1, 0.00015
"respect ducousu-retourné",1, 0.00015
"respect dt",1, 0.00015
"respect ds",1, 0.00015
"respect doter",1, 0.00015
"respect documenter",1, 0.00015
"respect distancier",1, 0.00015
"respect dissiper",1, 0.00015
"respect disproportionner",1, 0.00015
"respect diminuer",1, 0.00015
"respect didier",1, 0.00015
"respect deu",1, 0.00015
"respect destraités",1, 0.00015
"respect dessla",1, 0.00015
"respect dessiner",1, 0.00015
"respect desrythmes",1, 0.00015
"respect desnormesimposées",1, 0.00015
"respect desgaranties",1, 0.00015
"respect desachever",1, 0.00015
"respect dequitter",1, 0.00015
"respect delais",1, 0.00015
"respect deja",1, 0.00015
"respect degage",1, 0.00015
"respect dd",1, 0.00015
"respect dater",1, 0.00015
"respect côut",1, 0.00015
"respect côtoyer",1, 0.00015
"respect croire",1, 0.00015
"respect crisper",1, 0.00015
"respect coïncider",1, 0.00015
"respect couronner",1, 0.00015
"respect convaincre",1, 0.00015
"respect contrevenir",1, 0.00015
"respect contraster",1, 0.00015
"respect contractualiser",1, 0.00015
"respect contacter",1, 0.00015
"respect consulter",1, 0.00015
"respect construire",1, 0.00015
"respect consterner",1, 0.00015
"respect consommer",1, 0.00015
"respect considérer",1, 0.00015
"respect connaître",1, 0.00015
"respect connait",1, 0.00015
"respect conjuguer",1, 0.00015
"respect conférer",1, 0.00015
"respect conformer",1, 0.00015
"respect confiner",1, 0.00015
"respect condenser",1, 0.00015
"respect condamner",1, 0.00015
"respect concurrencer",1, 0.00015
"respect concerter",1, 0.00015
"respect comparer",1, 0.00015
"respect communiquer",1, 0.00015
"respect combiner",1, 0.00015
"respect colorer",1, 0.00015
"respect codifier",1, 0.00015
"respect coder",1, 0.00015
"respect claquer",1, 0.00015
"respect choumoure",1, 0.00015
"respect cheviller",1, 0.00015
"respect cheminer",1, 0.00015
"respect charger",1, 0.00015
"respect changer",1, 0.00015
"respect cest",1, 0.00015
"respect cesser",1, 0.00015
"respect certifier",1, 0.00015
"respect cena",1, 0.00015
"respect caver",1, 0.00015
"respect calmer",1, 0.00015
"respect calculer",1, 0.00015
"respect cacher",1, 0.00015
"respect briller",1, 0.00015
"respect breda",1, 0.00015
"respect biser",1, 0.00015
"respect biner",1, 0.00015
"respect biensure",1, 0.00015
"respect bhoutanais",1, 0.00015
"respect bannir",1, 0.00015
"respect banner",1, 0.00015
"respect bafouer",1, 0.00015
"respect ba",1, 0.00015
"respect avouer",1, 0.00015
"respect avaler",1, 0.00015
"respect author''s",1, 0.00015
"respect authentiquer",1, 0.00015
"respect augurer",1, 0.00015
"respect atténuer",1, 0.00015
"respect attester",1, 0.00015
"respect attaquer",1, 0.00015
"respect attacher",1, 0.00015
"respect assaisonner",1, 0.00015
"respect aprés",1, 0.00015
"respect appartenir",1, 0.00015
"respect apparament",1, 0.00015
"respect apparait",1, 0.00015
"respect aplanir",1, 0.00015
"respect apeurer",1, 0.00015
"respect apaiser",1, 0.00015
"respect anéantir",1, 0.00015
"respect annuler",1, 0.00015
"respect amplifier",1, 0.00015
"respect amitiée",1, 0.00015
"respect amener",1, 0.00015
"respect alléguer",1, 0.00015
"respect allouer",1, 0.00015
"respect allier",1, 0.00015
"respect aligner",1, 0.00015
"respect ailler",1, 0.00015
"respect agir",1, 0.00015
"respect agacer",1, 0.00015
"respect affluer",1, 0.00015
"respect adopter",1, 0.00015
"respect admirer",1, 0.00015
"respect adjoindre",1, 0.00015
"respect adhérer",1, 0.00015
"respect acharner",1, 0.00015
"respect accuser",1, 0.00015
"respect accumuler",1, 0.00015
"respect accoutumer",1, 0.00015
