kwic,frequence,pourcentage
"étayer de un jalousie",1, 0.00015
"établir de jalousie",1, 0.00015
"équiper de volet jalousie",1, 0.00015
"épurer de jalousie",1, 0.00015
"émailler de jalousie",1, 0.00015
"éloigner de jalousie",1, 0.00015
"élever de jalousie",1, 0.00015
"échauffer de jalousie",1, 0.00015
"ya de le jalousie",1, 0.00015
"ya de jalousie",1, 0.00015
"vouloir de le jalousie",1, 0.00015
"vomir de jalousie",1, 0.00015
"voir de un jalousie",1, 0.00015
"voir de le jalousie",1, 0.00015
"vivre de jalousie",1, 0.00015
"venir de un jalousie",1, 0.00015
"venir de leur jalousie",1, 0.00015
"venir de jalousie",1, 0.00015
"venger de leur jalousie",1, 0.00015
"venger de le jalousie",1, 0.00015
"valoir de sévère jalousie",1, 0.00015
"valoir de sérieux jalousie",1, 0.00015
"user de jalousie",1, 0.00015
"ulcérer de jalousie",1, 0.00015
"ulceré de le jalousie",1, 0.00015
"témoigner de son jalousie",1, 0.00015
"tuer de jalousie",1, 0.00015
"trouver de jalousie",1, 0.00015
"triompher de le jalousie",1, 0.00015
"tressaillir de jalousie",1, 0.00015
"traverser de petit jalousie",1, 0.00015
"traverser de le jalousie",1, 0.00015
"travailler de jalousie",1, 0.00015
"traumatiser de jalousie",1, 0.00015
"transpirer de jalousie",1, 0.00015
"traiter de petit jalousie",1, 0.00015
"traiter de jalousie",1, 0.00015
"traire de jalousie",1, 0.00015
"tourmenter de son jalousie",1, 0.00015
"tirer de le jalousie",1, 0.00015
"tinter de jalousie",1, 0.00015
"teinter de pur jalousie",1, 0.00015
"teintee de jalousie",1, 0.00015
"taxer de "" jalousie",1, 0.00015
"tarauder de jalousie",1, 0.00015
"séparer de mon jalousie",1, 0.00015
"séparer de le jalousie",1, 0.00015
"susciter de violent jalousie",1, 0.00015
"susciter de tel jalousie",1, 0.00015
"susciter de solide jalousie",1, 0.00015
"susciter de "" jalousie",1, 0.00015
"sursauter de jalousie",1, 0.00015
"surgir de le jalousie",1, 0.00015
"suivre de son jalousie",1, 0.00015
"suffire de un jalousie",1, 0.00015
"sucita de nombreux jalousie",1, 0.00015
"subsister de jalousie",1, 0.00015
"souvenir de son jalousie",1, 0.00015
"souvenir de le jalousie",1, 0.00015
"soulever de terrible jalousie",1, 0.00015
"soulever de nombreux jalousie",1, 0.00015
"soufrer de un jalousie",1, 0.00015
"souffrir de mon jalousie",1, 0.00015
"soucier de le jalousie",1, 0.00015
"sombrer de jalousie",1, 0.00015
"soigner de le jalousie",1, 0.00015
"sidere de le jalousie",1, 0.00015
"servir de son jalousie",1, 0.00015
"sentir de jalousie",1, 0.00015
"savoir de le jalousie",1, 0.00015
"saisir de un jalousie",1, 0.00015
"révéler de certain jalousie",1, 0.00015
"répéter de jalousie",1, 0.00015
"réconcilier de jalousie",1, 0.00015
"récompenser de jalousie",1, 0.00015
"réaliser de jalousie",1, 0.00015
"ruser de le jalousie",1, 0.00015
"rugir de jalousie",1, 0.00015
"rudoyer de jalousie",1, 0.00015
"ronger de ce jalousie",1, 0.00015
"rivaliser de jalousie",1, 0.00015
"risquer de entrainer jalousie",1, 0.00015
"rire de le jalousie",1, 0.00015
"rire de jalousie",1, 0.00015
"retrouver de le jalousie",1, 0.00015
"retourner de jalousie",1, 0.00015
"retirer de le jalousie",1, 0.00015
"ressend de le jalousie",1, 0.00015
"resentir de le jalousie",1, 0.00015
"relever de jalousie",1, 0.00015
"refuser de créer jalousie",1, 0.00015
"redoubler de jalousie",1, 0.00015
"recuire de le jalousie",1, 0.00015
"reconnaître de le jalousie",1, 0.00015
"reconnaitra de le jalousie",1, 0.00015
"raviver de jalousie",1, 0.00015
"raige de jalousie",1, 0.00015
"qualifier de "" jalousie",1, 0.00015
"périr de jalousie",1, 0.00015
"pénétrer de jalousie",1, 0.00015
"pâlir de "" jalousie",1, 0.00015
"purifier de tout jalousie",1, 0.00015
"purifier de le jalousie",1, 0.00015
"pseudo-allégué de jalousie",1, 0.00015
"prévoté de jalousie",1, 0.00015
"prévenir de jalousie",1, 0.00015
"prévaloir de le jalousie",1, 0.00015
"provoquer de nombreux jalousie",1, 0.00015
"provoquer de = jalousie",1, 0.00015
"provenoit de jalousie",1, 0.00015
"provenir de un jalousie",1, 0.00015
"provenir de son jalousie",1, 0.00015
"provenir de fenêtre jalousie",1, 0.00015
"prouver de le jalousie",1, 0.00015
"protéger de éventuel jalousie",1, 0.00015
"promettre de le jalousie",1, 0.00015
"produire de un jalousie",1, 0.00015
"produire de le jalousie",1, 0.00015
"procoque de le jalousie",1, 0.00015
"preuvent de jalousie",1, 0.00015
"pouvoir de le jalousie",1, 0.00015
"pousées de jalousie",1, 0.00015
"pourvoir de jalousie",1, 0.00015
"poursuivre de jalousie",1, 0.00015
"pourrir de jalousie",1, 0.00015
"posséder de jalousie",1, 0.00015
"pincer de le jalousie",1, 0.00015
"pincer de jalousie",1, 0.00015
"pimenter de jalousie",1, 0.00015
"peiner de le jalousie",1, 0.00015
"passionner de jalousie",1, 0.00015
"particulire de le jalousie",1, 0.00015
"parler de un jalousie",1, 0.00015
"parler de mon jalousie",1, 0.00015
"parler de leur jalousie",1, 0.00015
"parler de ce jalousie",1, 0.00015
"parler de '' jalousie",1, 0.00015
"paraître de mon jalousie",1, 0.00015
"paraître de le jalousie",1, 0.00015
"pallier de jalousie",1, 0.00015
"palisser de jalousie",1, 0.00015
"outrer de jalousie",1, 0.00015
"occuper de son jalousie",1, 0.00015
"occuper de haruhiko jalousie",1, 0.00015
"occasionner de jalousie",1, 0.00015
"obtenir de son jalousie",1, 0.00015
"observer de le jalousie",1, 0.00015
"nécessiter de le jalousie",1, 0.00015
"nuancer de jalousie",1, 0.00015
"nourrir de ce jalousie",1, 0.00015
"nimber de jalousie",1, 0.00015
"naître de nombreux jalousie",1, 0.00015
"naître de furieux jalousie",1, 0.00015
"mélée de un jalousie",1, 0.00015
"mélé de jalousie",1, 0.00015
"méfier de jalousie",1, 0.00015
"munir de user jalousie",1, 0.00015
"mourrir de jalousie",1, 0.00015
"mourir de un jalousie",1, 0.00015
"mourir de le jalousie",1, 0.00015
"motiver de jalousie",1, 0.00015
"mortifier de jalousie",1, 0.00015
"moquer de votre jalousie",1, 0.00015
"montrer de jalousie",1, 0.00015
"minspirait de le jalousie",1, 0.00015
"min''ha de jalousie",1, 0.00015
"meurtrir de jalousie",1, 0.00015
"matiere de jalousie",1, 0.00015
"masquer de jalousie",1, 0.00015
"marrer de ce jalousie",1, 0.00015
"manifester de jalousie",1, 0.00015
"manier de le jalousie",1, 0.00015
"maccuser de jalousie",1, 0.00015
"létincelle de jalousie",1, 0.00015
"livrer de le jalousie",1, 0.00015
"lire de le jalousie",1, 0.00015
"libérer de mon jalousie",1, 0.00015
"libérer de jalousie",1, 0.00015
"libérer de ce jalousie",1, 0.00015
"liberer de son jalousie",1, 0.00015
"lasser de jalousie",1, 0.00015
"juger de jalousie",1, 0.00015
"jouir de ton jalousie",1, 0.00015
"jouir de le jalousie",1, 0.00015
"jouer de mon jalousie",1, 0.00015
"jouer de le jalousie",1, 0.00015
"jalonner de jalousie",1, 0.00015
"issir de le jalousie",1, 0.00015
"introduire de le jalousie",1, 0.00015
"interdire de le jalousie",1, 0.00015
"insulter de jalousie",1, 0.00015
"institutionnaliser de jalousie",1, 0.00015
"installer de ... jalousie",1, 0.00015
"inquiéter de jalousie",1, 0.00015
"induire de jalousie",1, 0.00015
"inaccepté de jalousie",1, 0.00015
"imprégner de jalousie",1, 0.00015
"impliquer de jalousie",1, 0.00015
"illustrer de petit jalousie",1, 0.00015
"hériter de le jalousie",1, 0.00015
"honorer de son jalousie",1, 0.00015
"hennir de jalousie",1, 0.00015
"harceler de votre jalousie",1, 0.00015
"harceler de jalousie",1, 0.00015
"générer de nombreux jalousie",1, 0.00015
"gémir de jalousie",1, 0.00015
"guérir de son jalousie",1, 0.00015
"guérir de mon jalousie",1, 0.00015
"guerir de le jalousie",1, 0.00015
"grogner de jalousie",1, 0.00015
"gonfler de jalousie",1, 0.00015
"garder de mesquin jalousie",1, 0.00015
"fâcher de ce jalousie",1, 0.00015
"fulminer de jalousie",1, 0.00015
"frapper de aucun jalousie",1, 0.00015
"foutre de le jalousie",1, 0.00015
"flotter de le jalousie",1, 0.00015
"fermer de un jalousie",1, 0.00015
"fantasmer de le jalousie",1, 0.00015
"faire de son jalousie",1, 0.00015
"faire de ce jalousie",1, 0.00015
"faillir de jalousie",1, 0.00015
"extraire de jalousie",1, 0.00015
"extirper de le jalousie",1, 0.00015
"exister de petit jalousie",1, 0.00015
"exempter de jalousie",1, 0.00015
"excés de jalousie",1, 0.00015
"exciter de le jalousie",1, 0.00015
"exaspérer de jalousie",1, 0.00015
"exagérer de le jalousie",1, 0.00015
"essayer de le jalousie",1, 0.00015
"eprouvons de le jalousie",1, 0.00015
"envelopper de le jalousie",1, 0.00015
"entretenir de tenace jalousie",1, 0.00015
"entrebâiller de le jalousie",1, 0.00015
"entraîner de nombreux jalousie",1, 0.00015
"entraina de le jalousie",1, 0.00015
"entourer de son jalousie",1, 0.00015
"ensuivre de jalousie",1, 0.00015
"ennuyer de le jalousie",1, 0.00015
"enlever de le jalousie",1, 0.00015
"enfermer de jalousie",1, 0.00015
"encombrer de son jalousie",1, 0.00015
"emprunter de jalousie",1, 0.00015
"emporter de un jalousie",1, 0.00015
"empoisonner de le jalousie",1, 0.00015
"emparer de le jalousie",1, 0.00015
"embraser de jalousie",1, 0.00015
"embarrasser de le jalousie",1, 0.00015
"dévisager de jalousie",1, 0.00015
"détourner de le jalousie",1, 0.00015
"détoner de jalousie",1, 0.00015
"désamorcer de éventuel jalousie",1, 0.00015
"désamorcer de le jalousie",1, 0.00015
"dépêtrer de le jalousie",1, 0.00015
"dépendre de mon jalousie",1, 0.00015
"départir de tout jalousie",1, 0.00015
"départir de le jalousie",1, 0.00015
"délecter de le jalousie",1, 0.00015
"dégoûter de le jalousie",1, 0.00015
"dégager de le jalousie",1, 0.00015
"dégager de jalousie",1, 0.00015
"défier de le jalousie",1, 0.00015
"défaire de tout jalousie",1, 0.00015
"défaire de son jalousie",1, 0.00015
"défaire de le jalousie",1, 0.00015
"défaire de ce jalousie",1, 0.00015
"découvrir de le jalousie",1, 0.00015
"découler de le jalousie",1, 0.00015
"déceler de le jalousie",1, 0.00015
"débarrasser de tout jalousie",1, 0.00015
"débarrasser de mon jalousie",1, 0.00015
"doubler de un jalousie",1, 0.00015
"doubler de le jalousie",1, 0.00015
"doubler de jalousie",1, 0.00015
"doter de un jalousie",1, 0.00015
"distinguer de ce jalousie",1, 0.00015
"dispenser de un jalousie",1, 0.00015
"discuter de le jalousie",1, 0.00015
"discerner de le jalousie",1, 0.00015
"dire de son jalousie",1, 0.00015
"dire de jalousie",1, 0.00015
"despiter de jalousie",1, 0.00015
"depit de le jalousie",1, 0.00015
"dela de mon jalousie",1, 0.00015
"cétait de le jalousie",1, 0.00015
"cétait de jalousie",1, 0.00015
"cé de le jalousie",1, 0.00015
"cuire de jalousie",1, 0.00015
"créer de énorme jalousie",1, 0.00015
"créer de petit jalousie",1, 0.00015
"créer de nouveau jalousie",1, 0.00015
"créer de inutile jalousie",1, 0.00015
"créer de gros jalousie",1, 0.00015
"créer de "" jalousie",1, 0.00015
"crisser de jalousie",1, 0.00015
"crisper de jalousie",1, 0.00015
"crier de jalousie",1, 0.00015
"creveriez de jalousie",1, 0.00015
"crever de ç''te jalousie",1, 0.00015
"crever de un jalousie",1, 0.00015
"crever de leur jalousie",1, 0.00015
"creuver de jalousie",1, 0.00015
"craquer de jalousie",1, 0.00015
"craindre de le jalousie",1, 0.00015
"couvrir de jalousie",1, 0.00015
"couver de jalousie",1, 0.00015
"corrompre de jalousie",1, 0.00015
"convenir de nommer jalousie",1, 0.00015
"contrarier de un jalousie",1, 0.00015
"constater de le jalousie",1, 0.00015
"consommer de jalousie",1, 0.00015
"consoler de le jalousie",1, 0.00015
"connaître de le jalousie",1, 0.00015
"compter de le jalousie",1, 0.00015
"comprendre de le jalousie",1, 0.00015
"comprendre de jalousie",1, 0.00015
"compliquer de un jalousie",1, 0.00015
"complaire de le jalousie",1, 0.00015
"coiffer de jalousie",1, 0.00015
"chier de jalousie",1, 0.00015
"charger de le jalousie",1, 0.00015
"charger de jalousie",1, 0.00015
"cest de le jalousie",1, 0.00015
"ceindre de jalousie",1, 0.00015
"causer de jalousie",1, 0.00015
"bénéficier de le jalousie",1, 0.00015
"brûler de ce jalousie",1, 0.00015
"brosser de le jalousie",1, 0.00015
"bouleverser de jalousie",1, 0.00015
"bouffir de petit jalousie",1, 0.00015
"bouffir de jalousie",1, 0.00015
"baver de "" jalousie",1, 0.00015
"battre de jalousie",1, 0.00015
"baigner de jalousie",1, 0.00015
"avérer de un jalousie",1, 0.00015
"avoit de le jalousie",1, 0.00015
"avoir de p''tites jalousie",1, 0.00015
"avoir de grand jalousie",1, 0.00015
"aveugler de jalousie",1, 0.00015
"autend de jalousie",1, 0.00015
"attiser de solide jalousie",1, 0.00015
"attiser de nombreux jalousie",1, 0.00015
"attiser de le jalousie",1, 0.00015
"attirer de le jalousie",1, 0.00015
"attendre de le jalousie",1, 0.00015
"atteindre de le jalousie",1, 0.00015
"assombrir de jalousie",1, 0.00015
"armer de un jalousie",1, 0.00015
"appeler de jalousie",1, 0.00015
"apercevoir de le jalousie",1, 0.00015
"annoncer de le jalousie",1, 0.00015
"animer de mon jalousie",1, 0.00015
"animer de aucun jalousie",1, 0.00015
"amuser de le jalousie",1, 0.00015
"amener de le jalousie",1, 0.00015
"alimenter de jalousie",1, 0.00015
"ajouter de le jalousie",1, 0.00015
"ajouter de jalousie",1, 0.00015
"aiguiser de jalousie",1, 0.00015
"agir de un jalousie",1, 0.00015
"affranchir de tout jalousie",1, 0.00015
"affranchir de mon jalousie",1, 0.00015
"affranchir de jalousie",1, 0.00015
"affoler de jalousie",1, 0.00015
"affliger de un jalousie",1, 0.00015
"adapter de jalousie",1, 0.00015
"activer de jalousie",1, 0.00015
"achever de le jalousie",1, 0.00015
"accroître de ce jalousie",1, 0.00015
"accompagner de un jalousie",1, 0.00015
"accompagner de le jalousie",1, 0.00015
"accabler de son jalousie",1, 0.00015
