kwic,frequence,pourcentage
"jalousie démontrer",3, 0.00044
"jalousie décupler",3, 0.00044
"jalousie doubler",3, 0.00044
"jalousie dominer",3, 0.00044
"jalousie céder",3, 0.00044
"jalousie créer",3, 0.00044
"jalousie craindre",3, 0.00044
"jalousie consumer",3, 0.00044
"jalousie changer",3, 0.00044
"jalousie augmenter",3, 0.00044
"jalousie attiser",3, 0.00044
"jalousie arrêter",3, 0.00044
"jalousie alimenter",3, 0.00044
"jalousie accumuler",3, 0.00044
"jalousie utiliser",2, 0.00029
"jalousie trouver",2, 0.00029
"jalousie transpirer",2, 0.00029
"jalousie transformer",2, 0.00029
"jalousie toucher",2, 0.00029
"jalousie terminer",2, 0.00029
"jalousie tandis",2, 0.00029
"jalousie t",2, 0.00029
"jalousie survivre",2, 0.00029
"jalousie survenir",2, 0.00029
"jalousie soulever",2, 0.00029
"jalousie répéter",2, 0.00029
"jalousie répondre",2, 0.00029
"jalousie réduire",2, 0.00029
"jalousie réaliser",2, 0.00029
"jalousie reposer",2, 0.00029
"jalousie rentrer",2, 0.00029
"jalousie renseigner",2, 0.00029
"jalousie relater",2, 0.00029
"jalousie ramener",2, 0.00029
"jalousie prouver",2, 0.00029
"jalousie priver",2, 0.00029
"jalousie posséder",2, 0.00029
"jalousie planter",2, 0.00029
"jalousie persister",2, 0.00029
"jalousie percevoir",2, 0.00029
"jalousie participer",2, 0.00029
"jalousie parer",2, 0.00029
"jalousie paraître",2, 0.00029
"jalousie paralyser",2, 0.00029
"jalousie outrer",2, 0.00029
"jalousie nourrir",2, 0.00029
"jalousie nait",2, 0.00029
"jalousie menacer",2, 0.00029
"jalousie masquer",2, 0.00029
"jalousie manifester",2, 0.00029
"jalousie livrer",2, 0.00029
"jalousie laver",2, 0.00029
"jalousie jeter",2, 0.00029
"jalousie intéresser",2, 0.00029
"jalousie incarner",2, 0.00029
"jalousie guider",2, 0.00029
"jalousie frustrer",2, 0.00029
"jalousie frire",2, 0.00029
"jalousie frapper",2, 0.00029
"jalousie fermer",2, 0.00029
"jalousie feit",2, 0.00029
"jalousie expliquer",2, 0.00029
"jalousie exciter",2, 0.00029
"jalousie exaspérer",2, 0.00029
"jalousie envoyer",2, 0.00029
"jalousie entrouvrir",2, 0.00029
"jalousie enfouir",2, 0.00029
"jalousie enfler",2, 0.00029
"jalousie enflammer",2, 0.00029
"jalousie dépiter",2, 0.00029
"jalousie dépasser",2, 0.00029
"jalousie découvrir",2, 0.00029
"jalousie déclencher",2, 0.00029
"jalousie décider",2, 0.00029
"jalousie débrider",2, 0.00029
"jalousie diminuer",2, 0.00029
"jalousie contribuer",2, 0.00029
"jalousie contenir",2, 0.00029
"jalousie consteller",2, 0.00029
"jalousie consister",2, 0.00029
"jalousie connaître",2, 0.00029
"jalousie conjuguer",2, 0.00029
"jalousie confiner",2, 0.00029
"jalousie concevoir",2, 0.00029
"jalousie compter",2, 0.00029
"jalousie chercher",2, 0.00029
"jalousie briser",2, 0.00029
"jalousie briller",2, 0.00029
"jalousie anticiper",2, 0.00029
"jalousie aimer",2, 0.00029
"jalousie aiguiser",2, 0.00029
"jalousie agiter",2, 0.00029
"jalousie accrocher",2, 0.00029
"jalousie œuvrait",1, 0.00015
"jalousie évoquer",1, 0.00015
"jalousie évoluer",1, 0.00015
"jalousie étreindre",1, 0.00015
"jalousie étrangler",1, 0.00015
"jalousie étouffer",1, 0.00015
"jalousie éssayez",1, 0.00015
"jalousie éroder",1, 0.00015
"jalousie émerger",1, 0.00015
"jalousie égarer",1, 0.00015
"jalousie égaler",1, 0.00015
"jalousie éclore",1, 0.00015
"jalousie éclairer",1, 0.00015
"jalousie échauffer",1, 0.00015
"jalousie àmha",1, 0.00015
"jalousie zébrer",1, 0.00015
"jalousie ya",1, 0.00015
"jalousie vérifier",1, 0.00015
"jalousie véhiculer",1, 0.00015
"jalousie voter",1, 0.00015
"jalousie voiler",1, 0.00015
"jalousie vis-a-vis",1, 0.00015
"jalousie valoir",1, 0.00015
"jalousie vaincre",1, 0.00015
"jalousie traîner",1, 0.00015
"jalousie traverser",1, 0.00015
"jalousie transmettre",1, 0.00015
"jalousie tourner",1, 0.00015
"jalousie tordre",1, 0.00015
"jalousie tomber",1, 0.00015
"jalousie tisser",1, 0.00015
"jalousie ternir",1, 0.00015
"jalousie taxer",1, 0.00015
"jalousie tarauder",1, 0.00015
"jalousie sévir",1, 0.00015
"jalousie sétait",1, 0.00015
"jalousie séparer",1, 0.00015
"jalousie surmonter",1, 0.00015
"jalousie surdimensionner",1, 0.00015
"jalousie supputer",1, 0.00015
"jalousie supprimer",1, 0.00015
"jalousie suir",1, 0.00015
"jalousie suinter",1, 0.00015
"jalousie suflisaient",1, 0.00015
"jalousie suffire",1, 0.00015
"jalousie submerger",1, 0.00015
"jalousie stimuler",1, 0.00015
"jalousie soupçonner",1, 0.00015
"jalousie situer",1, 0.00015
"jalousie sinstallerait",1, 0.00015
"jalousie sinstalle",1, 0.00015
"jalousie sinsinuer",1, 0.00015
"jalousie signifier",1, 0.00015
"jalousie sacrifier",1, 0.00015
"jalousie révolter",1, 0.00015
"jalousie résoudre",1, 0.00015
"jalousie répandre",1, 0.00015
"jalousie régir",1, 0.00015
"jalousie réflechit",1, 0.00015
"jalousie réciproquer",1, 0.00015
"jalousie réapparaître",1, 0.00015
"jalousie réapparait",1, 0.00015
"jalousie ruser",1, 0.00015
"jalousie rouler",1, 0.00015
"jalousie revêtir",1, 0.00015
"jalousie revoir",1, 0.00015
"jalousie retourner",1, 0.00015
"jalousie retenir",1, 0.00015
"jalousie retarder",1, 0.00015
"jalousie resurgir",1, 0.00015
"jalousie ressasser",1, 0.00015
"jalousie renforcer",1, 0.00015
"jalousie renaître",1, 0.00015
"jalousie rejoindre",1, 0.00015
"jalousie redouter",1, 0.00015
"jalousie redevenir",1, 0.00015
"jalousie receler",1, 0.00015
"jalousie rebaptiser",1, 0.00015
"jalousie raviver",1, 0.00015
"jalousie ravaler",1, 0.00015
"jalousie rassurer",1, 0.00015
"jalousie rapporter",1, 0.00015
"jalousie ranimer",1, 0.00015
"jalousie ramper",1, 0.00015
"jalousie rabaisser",1, 0.00015
"jalousie quentretiennent",1, 0.00015
"jalousie pâmer",1, 0.00015
"jalousie présumer",1, 0.00015
"jalousie présider",1, 0.00015
"jalousie présenter",1, 0.00015
"jalousie précéder",1, 0.00015
"jalousie propulser",1, 0.00015
"jalousie prononcer",1, 0.00015
"jalousie produire",1, 0.00015
"jalousie procéder",1, 0.00015
"jalousie primer",1, 0.00015
"jalousie prescrire",1, 0.00015
"jalousie pratiquer",1, 0.00015
"jalousie pondre",1, 0.00015
"jalousie plomber",1, 0.00015
"jalousie peser",1, 0.00015
"jalousie persuader",1, 0.00015
"jalousie personnifier",1, 0.00015
"jalousie perpétrer",1, 0.00015
"jalousie perdurer",1, 0.00015
"jalousie perdre",1, 0.00015
"jalousie percer",1, 0.00015
"jalousie penser",1, 0.00015
"jalousie parsemer",1, 0.00015
"jalousie pardonner",1, 0.00015
"jalousie parcourir",1, 0.00015
"jalousie ouvrir",1, 0.00015
"jalousie outrepasser",1, 0.00015
"jalousie organiser",1, 0.00015
"jalousie ordonner",1, 0.00015
"jalousie olala",1, 0.00015
"jalousie offrir",1, 0.00015
"jalousie obtenir",1, 0.00015
"jalousie névroser",1, 0.00015
"jalousie nécessiter",1, 0.00015
"jalousie non-nommée",1, 0.00015
"jalousie non-assumée",1, 0.00015
"jalousie nimporte",1, 0.00015
"jalousie mélanger",1, 0.00015
"jalousie muer",1, 0.00015
"jalousie mouai",1, 0.00015
"jalousie mortifère",1, 0.00015
"jalousie meslé",1, 0.00015
"jalousie merçi",1, 0.00015
"jalousie menvahit",1, 0.00015
"jalousie manger",1, 0.00015
"jalousie lorsqu''elle",1, 0.00015
"jalousie lorsqu",1, 0.00015
"jalousie lever",1, 0.00015
"jalousie jouir",1, 0.00015
"jalousie joncher",1, 0.00015
"jalousie joindre",1, 0.00015
"jalousie jla",1, 0.00015
"jalousie jalonner",1, 0.00015
"jalousie jaillir",1, 0.00015
"jalousie isoler",1, 0.00015
"jalousie inviter",1, 0.00015
"jalousie inventer",1, 0.00015
"jalousie intervenir",1, 0.00015
"jalousie insupporter",1, 0.00015
"jalousie inside",1, 0.00015
"jalousie indiquer",1, 0.00015
"jalousie inclure",1, 0.00015
"jalousie inciter",1, 0.00015
"jalousie illustrer",1, 0.00015
"jalousie illimiter",1, 0.00015
"jalousie hypertrophier",1, 0.00015
"jalousie hi",1, 0.00015
"jalousie hahahaha",1, 0.00015
"jalousie guetter",1, 0.00015
"jalousie grossir",1, 0.00015
"jalousie gronder",1, 0.00015
"jalousie grimper",1, 0.00015
"jalousie griller",1, 0.00015
"jalousie griffer",1, 0.00015
"jalousie gouverner",1, 0.00015
"jalousie glisser",1, 0.00015
"jalousie garder",1, 0.00015
"jalousie fémininehanda",1, 0.00015
"jalousie fixer",1, 0.00015
"jalousie exposer",1, 0.00015
"jalousie exiger",1, 0.00015
"jalousie exclure",1, 0.00015
"jalousie etai",1, 0.00015
"jalousie essayer",1, 0.00015
"jalousie espérer",1, 0.00015
"jalousie eprouvé",1, 0.00015
"jalousie entrâinant",1, 0.00015
"jalousie entrer",1, 0.00015
"jalousie entr''ouverte",1, 0.00015
"jalousie enterrer",1, 0.00015
"jalousie entacher",1, 0.00015
"jalousie enseigner",1, 0.00015
"jalousie enrichir",1, 0.00015
"jalousie enraciner",1, 0.00015
"jalousie engager",1, 0.00015
"jalousie enfermer",1, 0.00015
"jalousie enfait",1, 0.00015
"jalousie empêcher",1, 0.00015
"jalousie emporter",1, 0.00015
"jalousie emplir",1, 0.00015
"jalousie ecrivez",1, 0.00015
"jalousie dévoiler",1, 0.00015
"jalousie déstabiliser",1, 0.00015
"jalousie déshériter",1, 0.00015
"jalousie désacerbée",1, 0.00015
"jalousie dépendre",1, 0.00015
"jalousie dépeindre",1, 0.00015
"jalousie dénoncer",1, 0.00015
"jalousie délabrer",1, 0.00015
"jalousie dégénérer",1, 0.00015
"jalousie déformer",1, 0.00015
"jalousie défier",1, 0.00015
"jalousie décrypter",1, 0.00015
"jalousie décrire",1, 0.00015
"jalousie découper",1, 0.00015
"jalousie décevoir",1, 0.00015
"jalousie déboucher",1, 0.00015
"jalousie déborder",1, 0.00015
"jalousie débarrasser",1, 0.00015
"jalousie dubarbouillé",1, 0.00015
"jalousie ds",1, 0.00015
"jalousie dresser",1, 0.00015
"jalousie draper",1, 0.00015
"jalousie dissimuler",1, 0.00015
"jalousie disproportionner",1, 0.00015
"jalousie disposer",1, 0.00015
"jalousie dicter",1, 0.00015
"jalousie dhéra",1, 0.00015
"jalousie deviner",1, 0.00015
"jalousie detruit",1, 0.00015
"jalousie descendre",1, 0.00015
"jalousie derriére",1, 0.00015
"jalousie deplacée",1, 0.00015
"jalousie demeurer",1, 0.00015
"jalousie demander",1, 0.00015
"jalousie deevant",1, 0.00015
"jalousie cumuler",1, 0.00015
"jalousie creuser",1, 0.00015
"jalousie couler",1, 0.00015
"jalousie coucher",1, 0.00015
"jalousie corrompre",1, 0.00015
"jalousie correspondre",1, 0.00015
"jalousie considérer",1, 0.00015
"jalousie conserver",1, 0.00015
"jalousie conjurer",1, 0.00015
"jalousie confirmer",1, 0.00015
"jalousie condamner",1, 0.00015
"jalousie concerner",1, 0.00015
"jalousie concentrer",1, 0.00015
"jalousie comprendre",1, 0.00015
"jalousie composer",1, 0.00015
"jalousie comporter",1, 0.00015
"jalousie compenser",1, 0.00015
"jalousie commettre",1, 0.00015
"jalousie combiner",1, 0.00015
"jalousie coincer",1, 0.00015
"jalousie co-existent",1, 0.00015
"jalousie clore",1, 0.00015
"jalousie circuler",1, 0.00015
"jalousie choquer",1, 0.00015
"jalousie choisir",1, 0.00015
"jalousie chatouiller",1, 0.00015
"jalousie cest",1, 0.00015
"jalousie cesser",1, 0.00015
"jalousie caractériser",1, 0.00015
"jalousie calmer",1, 0.00015
"jalousie bruire",1, 0.00015
"jalousie brouiller",1, 0.00015
"jalousie bloquer",1, 0.00015
"jalousie blesser",1, 0.00015
"jalousie baser",1, 0.00015
"jalousie attint",1, 0.00015
"jalousie assé",1, 0.00015
"jalousie assurer",1, 0.00015
"jalousie assumer",1, 0.00015
"jalousie assortir",1, 0.00015
"jalousie associer",1, 0.00015
"jalousie assister",1, 0.00015
"jalousie arracher",1, 0.00015
"jalousie armer",1, 0.00015
"jalousie appuyer",1, 0.00015
"jalousie appartenir",1, 0.00015
"jalousie apaiser",1, 0.00015
"jalousie analyser",1, 0.00015
"jalousie amuser",1, 0.00015
"jalousie ampouler",1, 0.00015
"jalousie alterner",1, 0.00015
"jalousie allumer",1, 0.00015
"jalousie aggraver",1, 0.00015
"jalousie agacer",1, 0.00015
"jalousie afficher",1, 0.00015
"jalousie affecter",1, 0.00015
"jalousie adresser",1, 0.00015
"jalousie acharner",1, 0.00015
"jalousie accuser",1, 0.00015
"jalousie accueillir",1, 0.00015
"jalousie accroître",1, 0.00015
"jalousie accabler",1, 0.00015
"jalousie aboutir",1, 0.00015
